,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,cluster,silhouette
2594,5.4,0.5,0.13,5.0,0.027999999999999997,12.0,107.0,0.99079,3.48,0.88,13.5,7,3,0.030526574953341528
2595,8.2,0.52,0.34,1.2,0.042,18.0,167.0,0.99366,3.24,0.39,10.6,5,3,0.12045047557751787
2640,7.4,0.2,0.37,1.2,0.027999999999999997,28.0,89.0,0.9913200000000001,3.14,0.61,11.8,6,3,0.39459054908548385
2642,7.6,0.23,0.4,5.2,0.066,14.0,91.0,0.9948799999999999,3.17,0.8,9.7,5,3,0.07026387301415774
2645,6.7,0.12,0.3,5.2,0.048,38.0,113.0,0.9935200000000001,3.33,0.44,10.1,7,3,0.09316027523496677
2646,5.7,0.18,0.36,1.2,0.046,9.0,71.0,0.9919899999999999,3.7,0.68,10.9,7,3,0.3506982355970102
2698,6.9,0.31,0.32,1.2,0.024,20.0,166.0,0.99208,3.05,0.54,9.8,6,3,0.2872426402271829
2699,6.9,0.3,0.25,3.3,0.040999999999999995,26.0,124.0,0.9942799999999999,3.18,0.5,9.3,6,3,0.23696255128748953
2700,6.5,0.46,0.31,5.0,0.027000000000000003,15.0,72.0,0.99165,3.26,0.6,11.5,7,3,0.07570695311646522
2711,5.6,0.2,0.22,1.3,0.049,25.0,155.0,0.9929600000000001,3.74,0.43,10.0,5,3,0.2842313488432386
2718,5.2,0.28,0.29,1.1,0.027999999999999997,18.0,69.0,0.9916799999999999,3.24,0.54,10.0,6,3,0.37097883471707904
2720,7.5,0.26,0.3,4.6,0.027000000000000003,29.0,92.0,0.99085,3.15,0.38,12.0,7,3,0.1790689112656741
2722,7.6,0.4,0.27,5.2,0.03,32.0,101.0,0.99172,3.22,0.62,12.3,7,3,0.0598486925284256
2723,7.5,0.26,0.25,1.7,0.038,29.0,129.0,0.9931200000000001,3.45,0.56,10.4,6,3,0.3663116100096352
2726,5.3,0.2,0.31,3.6,0.036000000000000004,22.0,91.0,0.9927799999999999,3.41,0.5,9.8,6,3,0.2816425291310316
2727,6.5,0.17,0.31,1.5,0.040999999999999995,34.0,121.0,0.99092,3.06,0.46,10.5,6,3,0.3923874260591585
2729,6.5,0.29,0.31,1.7,0.035,24.0,79.0,0.9905299999999999,3.27,0.69,11.4,7,3,0.3570497409026662
2732,7.9,0.51,0.34,2.6,0.049,13.0,135.0,0.99335,3.09,0.51,10.0,5,3,0.0969060689711077
2733,6.5,0.29,0.31,1.7,0.035,24.0,79.0,0.9905299999999999,3.27,0.69,11.4,7,3,0.3570497409026662
2736,6.5,0.17,0.31,1.5,0.040999999999999995,34.0,121.0,0.99092,3.06,0.46,10.5,6,3,0.3923874260591585
2739,6.8,0.32,0.28,4.8,0.034,25.0,100.0,0.99026,3.08,0.47,12.4,7,3,0.13963289821242786
2742,8.0,0.23,0.28,2.7,0.048,49.0,165.0,0.9952,3.26,0.72,9.5,6,3,0.1922289612997403
2743,6.7,0.27,0.33,3.6,0.034,9.0,45.0,0.99144,3.08,0.4,10.5,6,3,0.2613265911775786
2744,6.7,0.27,0.33,3.6,0.034,9.0,45.0,0.99144,3.08,0.4,10.5,6,3,0.2613265911775786
2745,6.7,0.44,0.22,4.3,0.032,19.0,99.0,0.99015,3.26,0.53,12.8,7,3,0.10250381695956275
2746,7.0,0.34,0.3,1.8,0.045,44.0,142.0,0.9914,2.99,0.45,10.8,6,3,0.3003042338725799
2748,5.8,0.17,0.34,1.8,0.045,96.0,170.0,0.99035,3.38,0.9,11.8,8,3,0.19739627736372883
2697,7.0,0.18,0.37,1.5,0.043,16.0,104.0,0.99216,3.18,0.5,10.8,5,3,0.40793522639133023
2751,6.8,0.17,0.36,1.4,0.036000000000000004,38.0,108.0,0.99006,3.19,0.66,12.0,6,3,0.3804761663747206
2693,6.7,0.23,0.25,1.6,0.036000000000000004,28.0,143.0,0.99256,3.3,0.54,10.3,6,3,0.36040137398799443
2690,6.9,0.3,0.25,3.3,0.040999999999999995,26.0,124.0,0.9942799999999999,3.18,0.5,9.3,6,3,0.23696255128748953
2647,5.8,0.15,0.28,0.8,0.037000000000000005,43.0,127.0,0.99198,3.24,0.51,9.3,5,3,0.3723075307176159
2652,7.3,0.22,0.31,2.3,0.018000000000000002,45.0,80.0,0.98936,3.06,0.34,12.9,7,3,0.30201637816451193
2657,6.45,0.14,0.42,1.2,0.05,51.0,129.0,0.99116,3.27,0.69,11.1,7,3,0.3132485602999512
2659,7.1,0.15,0.34,1.0,0.033,27.0,73.0,0.98974,3.24,0.41,12.2,6,3,0.38342802449042795
2661,7.2,0.3,0.26,1.5,0.040999999999999995,46.0,178.0,0.99154,3.19,0.56,11.3,6,3,0.266955748703446
2662,7.0,0.23,0.33,1.0,0.043,46.0,110.0,0.99118,3.04,0.65,10.8,6,3,0.4049077027758334
2663,8.0,0.13,0.25,1.1,0.033,15.0,86.0,0.99044,2.98,0.39,11.2,8,3,0.34565725632257194
2666,5.9,0.34,0.31,2.0,0.03,38.0,142.0,0.98892,3.4,0.41,12.9,7,3,0.2827765566983695
2667,6.6,0.12,0.25,1.4,0.039,21.0,131.0,0.9911399999999999,3.2,0.45,11.2,7,3,0.3375271624504181
2668,9.6,0.655,0.21,2.0,0.039,21.0,120.0,0.9918799999999999,3.0,1.0,12.6,6,3,0.05991397417172078
2670,5.9,0.34,0.31,2.0,0.03,38.0,142.0,0.98892,3.4,0.41,12.9,7,3,0.2827765566983695
2671,5.9,0.3,0.3,2.0,0.03,38.0,142.0,0.98892,3.41,0.41,12.9,7,3,0.3088048049206805
2673,7.9,0.37,0.31,2.85,0.037000000000000005,5.0,24.0,0.9911,3.19,0.36,11.9,6,3,0.2270586925191289
2676,7.6,0.1,0.33,1.0,0.031,33.0,93.0,0.9909399999999999,3.06,0.68,11.2,6,3,0.337768482741331
2677,6.2,0.25,0.31,3.2,0.03,32.0,150.0,0.9901399999999999,3.18,0.31,12.0,6,3,0.20144217303235828
2678,7.1,0.31,0.17,1.0,0.042,21.0,144.0,0.9930399999999999,3.13,0.4,9.6,5,3,0.28236220610402635
2680,8.0,0.17,0.29,2.4,0.028999999999999998,52.0,119.0,0.98944,3.03,0.33,12.9,6,3,0.2897631180886958
2683,7.1,0.31,0.17,1.0,0.042,21.0,144.0,0.9930399999999999,3.13,0.4,9.6,5,3,0.28236220610402635
2684,6.6,0.21,0.29,1.8,0.026000000000000002,35.0,128.0,0.9918299999999999,3.37,0.48,11.2,6,3,0.37110323492507247
2685,7.0,0.16,0.36,2.6,0.028999999999999998,28.0,98.0,0.99126,3.11,0.37,11.2,7,3,0.32046875386608403
2686,8.0,0.17,0.29,2.4,0.028999999999999998,52.0,119.0,0.98944,3.03,0.33,12.9,6,3,0.2897631180886958
2692,6.9,0.31,0.32,1.2,0.024,20.0,166.0,0.99208,3.05,0.54,9.8,6,3,0.2872426402271829
2553,6.3,0.13,0.42,1.1,0.043,63.0,146.0,0.99066,3.13,0.72,11.2,7,3,0.29594463837602447
2921,6.7,0.39,0.31,2.7,0.054000000000000006,27.0,202.0,0.9948,3.46,0.57,10.5,6,3,0.059812019100730744
2930,5.6,0.21,0.4,1.3,0.040999999999999995,81.0,147.0,0.9901,3.22,0.95,11.6,8,3,0.21894082516173344
3189,6.6,0.19,0.33,1.8,0.035,42.0,148.0,0.9919600000000001,3.15,0.36,10.2,5,3,0.3158538918958844
3190,5.8,0.28,0.3,1.5,0.026000000000000002,31.0,114.0,0.9895200000000001,3.32,0.6,12.5,7,3,0.3702863308384142
3191,7.6,0.24,0.44,3.8,0.037000000000000005,49.0,146.0,0.9911,3.06,0.37,11.6,6,3,0.15803534670963207
3193,5.5,0.12,0.33,1.0,0.038,23.0,131.0,0.99164,3.25,0.45,9.8,5,3,0.3450219626617725
3194,5.7,0.16,0.32,1.2,0.036000000000000004,7.0,89.0,0.99111,3.26,0.48,11.0,5,3,0.4015998621166701
3195,7.0,0.21,0.42,5.3,0.037000000000000005,36.0,123.0,0.99321,3.14,0.52,10.9,6,3,0.08238241273372789
3202,5.6,0.42,0.34,2.4,0.022000000000000002,34.0,97.0,0.98915,3.22,0.38,12.8,7,3,0.2189018202112505
3207,6.8,0.21,0.42,1.2,0.045,24.0,126.0,0.99234,3.09,0.87,10.9,6,3,0.26719462604134436
3208,6.8,0.25,0.24,1.6,0.045,39.0,164.0,0.9940200000000001,3.53,0.58,10.8,5,3,0.2965543258087625
3187,6.7,0.18,0.37,1.3,0.027000000000000003,42.0,125.0,0.98939,3.24,0.37,12.8,7,3,0.3537771775027275
3212,6.4,0.24,0.32,0.95,0.040999999999999995,23.0,131.0,0.9903299999999999,3.25,0.35,11.8,5,3,0.3813533960238575
3214,5.2,0.335,0.2,1.7,0.033,17.0,74.0,0.9900200000000001,3.34,0.48,12.3,6,3,0.31369580003936326
3215,7.1,0.14,0.33,1.0,0.10400000000000001,20.0,54.0,0.9905700000000001,3.19,0.64,11.5,6,3,0.15386905968305328
3216,7.2,0.13,0.46,1.3,0.044000000000000004,48.0,111.0,0.9912700000000001,2.97,0.45,11.1,5,3,0.3327071607067786
3219,6.2,0.35,0.31,2.6,0.036000000000000004,37.0,92.0,0.9893799999999999,3.27,0.53,12.8,7,3,0.31442497018591503
3222,6.6,0.16,0.34,1.1,0.037000000000000005,41.0,115.0,0.9899,3.01,0.68,12.0,6,3,0.3726598539547254
3224,5.7,0.15,0.28,3.7,0.045,57.0,151.0,0.9913,3.22,0.27,11.2,6,3,0.13220891080626604
3225,6.6,0.33,0.4,2.65,0.040999999999999995,35.0,86.0,0.98916,3.11,0.39,13.3,7,3,0.28785479279450743
3226,5.7,0.2,0.3,2.5,0.046,38.0,125.0,0.9927600000000001,3.34,0.5,9.9,6,3,0.32909862115028976
3229,6.2,0.2,0.26,1.1,0.047,42.0,119.0,0.9915799999999999,3.48,0.6,11.0,7,3,0.38465988436612375
3213,7.5,0.18,0.45,4.6,0.040999999999999995,67.0,158.0,0.9927,3.01,0.38,10.6,6,3,0.061030971114917995
3186,8.7,0.3,0.59,1.7,0.046,10.0,70.0,0.9937299999999999,3.06,0.56,10.8,4,3,0.2365169719193503
3184,6.2,0.1,0.41,1.0,0.04,17.0,76.0,0.98988,3.14,0.56,11.4,7,3,0.3497596354668026
3183,6.5,0.24,0.38,1.0,0.027000000000000003,31.0,90.0,0.98926,3.24,0.36,12.3,6,3,0.38120594199094493
3133,6.6,0.25,0.35,2.9,0.034,38.0,121.0,0.99008,3.19,0.4,12.8,6,3,0.31760811069314915
3134,6.5,0.16,0.33,4.8,0.043,45.0,114.0,0.992,3.18,0.44,11.2,6,3,0.15326541580660816
3136,5.6,0.19,0.27,0.9,0.04,52.0,103.0,0.99026,3.5,0.39,11.2,5,3,0.3897920623745712
3137,6.2,0.25,0.39,1.3,0.051,42.0,135.0,0.9906,3.23,0.4,11.1,6,3,0.3436701708317905
3139,6.2,0.19,0.29,4.3,0.045,33.0,126.0,0.9965799999999999,3.18,0.42,9.3,6,3,0.15257404022717755
3142,7.8,0.17,0.5,1.3,0.045,35.0,140.0,0.9904,3.16,0.4,12.0,6,3,0.28685227394956253
3143,5.5,0.19,0.27,0.9,0.04,52.0,103.0,0.99026,3.5,0.39,11.2,5,3,0.3877962775320548
3153,5.8,0.29,0.33,3.7,0.028999999999999998,30.0,88.0,0.9899399999999999,3.25,0.42,12.3,6,3,0.2629431146020905
3154,7.2,0.4,0.38,2.2,0.03,40.0,109.0,0.99075,3.27,0.46,12.6,6,3,0.2647448776231489
3158,7.1,0.36,0.37,4.8,0.019,39.0,114.0,0.99036,3.08,0.49,12.7,7,3,0.09973355879220056
3160,6.5,0.34,0.46,1.0,0.023,6.0,80.0,0.98865,3.15,0.54,12.9,6,3,0.32070074609745736
3163,7.1,0.36,0.37,4.8,0.019,39.0,114.0,0.99036,3.08,0.49,12.7,7,3,0.09973355879220056
3165,6.1,0.68,0.52,1.4,0.037000000000000005,32.0,123.0,0.9902200000000001,3.24,0.45,12.0,6,3,0.07009856815760283
3168,6.2,0.19,0.38,5.1,0.019,22.0,82.0,0.98961,3.05,0.36,12.5,6,3,0.14558497685328475
3170,7.6,0.17,0.46,0.9,0.036000000000000004,63.0,147.0,0.99126,3.02,0.41,10.7,6,3,0.3194548269670493
3171,7.3,0.2,0.39,2.3,0.048,24.0,87.0,0.99044,2.94,0.35,12.0,6,3,0.32119471495078566
3176,7.3,0.2,0.39,2.3,0.048,24.0,87.0,0.99044,2.94,0.35,12.0,6,3,0.32119471495078566
3178,7.6,0.15,0.35,4.3,0.051,23.0,98.0,0.9942200000000001,3.1,0.44,9.5,6,3,0.18183236060771338
3179,8.5,0.2,0.4,1.1,0.046,31.0,106.0,0.9919399999999999,3.0,0.35,10.5,4,3,0.34514711623632055
3180,6.5,0.24,0.38,1.0,0.027000000000000003,31.0,90.0,0.98926,3.24,0.36,12.3,6,3,0.38120594199094493
3182,5.5,0.12,0.33,1.0,0.038,23.0,131.0,0.99164,3.25,0.45,9.8,5,3,0.3450219626617725
3234,6.6,0.25,0.34,3.0,0.054000000000000006,22.0,141.0,0.9933799999999999,3.26,0.47,10.4,6,3,0.24255544764645562
3235,5.7,0.15,0.28,3.7,0.045,57.0,151.0,0.9913,3.22,0.27,11.2,6,3,0.13220891080626604
3237,6.4,0.23,0.35,4.6,0.039,43.0,147.0,0.99216,3.18,0.4,11.0,7,3,0.0887302832647822
3238,7.6,0.27,0.29,2.5,0.059000000000000004,37.0,115.0,0.9932799999999999,3.09,0.37,9.8,5,3,0.24645438289950924
3277,6.4,0.16,0.25,1.4,0.057,21.0,125.0,0.9909100000000001,3.23,0.44,11.1,7,3,0.31787733266826407
3279,7.4,0.16,0.32,1.4,0.065,23.0,140.0,0.99134,3.06,0.47,11.4,6,3,0.276783761911527
3280,6.4,0.15,0.29,1.8,0.044000000000000004,21.0,115.0,0.99166,3.1,0.38,10.2,5,3,0.34017274563643984
3281,6.5,0.32,0.3,2.3,0.051,20.0,127.0,0.98964,3.13,0.52,12.8,6,3,0.3001623089037308
3282,6.7,0.12,0.36,2.3,0.039,43.0,125.0,0.99229,3.07,0.67,10.1,7,3,0.2989983218787765
3285,6.8,0.21,0.31,2.9,0.046,40.0,121.0,0.9913,3.07,0.65,10.9,7,3,0.3066587087789269
3286,6.8,0.23,0.31,2.8,0.047,40.0,122.0,0.99126,3.06,0.64,10.9,7,3,0.31228388359883336
3287,6.8,0.21,0.31,2.9,0.046,40.0,121.0,0.9913,3.07,0.65,10.9,7,3,0.3066587087789269
3290,7.8,0.25,0.37,1.0,0.043,10.0,80.0,0.9912799999999999,3.08,0.38,11.4,5,3,0.3907157158403499
3291,5.6,0.12,0.33,2.9,0.044000000000000004,21.0,73.0,0.9889600000000001,3.17,0.32,12.9,8,3,0.26138093162413556
3293,6.8,0.17,0.35,1.8,0.04,29.0,84.0,0.98961,2.91,0.57,12.0,7,3,0.3884927605602493
3294,7.3,0.25,0.28,1.5,0.043,19.0,113.0,0.9933799999999999,3.38,0.56,10.1,6,3,0.4007923583494643
3298,6.3,0.24,0.35,2.3,0.039,43.0,109.0,0.99056,3.34,0.44,11.8,6,3,0.3853603803294154
3300,7.8,0.25,0.37,1.0,0.043,10.0,80.0,0.9912799999999999,3.08,0.38,11.4,5,3,0.3907157158403499
3301,5.6,0.12,0.33,2.9,0.044000000000000004,21.0,73.0,0.9889600000000001,3.17,0.32,12.9,8,3,0.26138093162413556
3303,6.3,0.22,0.34,5.0,0.032,36.0,93.0,0.9901200000000001,3.27,0.36,13.5,7,3,0.15093852624925944
3304,6.0,0.32,0.3,1.9,0.033,41.0,142.0,0.9891200000000001,3.29,0.42,12.8,7,3,0.31119987134889726
3305,6.3,0.19,0.29,2.0,0.022000000000000002,33.0,96.0,0.9890200000000001,3.04,0.54,12.8,7,3,0.3571053125693531
3306,6.0,0.32,0.3,1.9,0.033,41.0,142.0,0.9891200000000001,3.29,0.42,12.8,7,3,0.31119987134889726
3310,6.3,0.3,0.29,2.1,0.048,33.0,142.0,0.98956,3.22,0.46,12.9,7,3,0.30493167663549914
3311,6.0,0.19,0.29,1.1,0.047,67.0,152.0,0.9916,3.54,0.59,11.1,7,3,0.3457181026111808
3276,6.6,0.23,0.3,4.6,0.06,29.0,154.0,0.9914200000000001,3.23,0.49,12.2,8,3,0.04206652841203836
3132,6.3,0.17,0.32,4.2,0.04,37.0,117.0,0.99182,3.24,0.43,11.3,6,3,0.21547330171181925
3275,6.5,0.48,0.02,0.9,0.043,32.0,99.0,0.99226,3.14,0.47,9.8,4,3,0.15716650487540731
3273,6.4,0.23,0.32,1.9,0.038,40.0,118.0,0.99074,3.32,0.53,11.8,7,3,0.4112420656727826
3239,6.6,0.34,0.24,3.3,0.034,29.0,99.0,0.99031,3.1,0.4,12.3,7,3,0.2427494834270677
3240,6.4,0.16,0.42,1.0,0.036000000000000004,29.0,113.0,0.9908,3.18,0.52,11.0,6,3,0.38954646610659177
3241,5.8,0.3,0.42,1.1,0.036000000000000004,19.0,113.0,0.9887100000000001,3.1,0.46,12.6,7,3,0.3720975387953985
3242,7.0,0.29,0.35,1.4,0.036000000000000004,42.0,109.0,0.99119,3.31,0.62,11.6,6,3,0.39583301092108125
3243,6.6,0.34,0.24,3.3,0.034,29.0,99.0,0.99031,3.1,0.4,12.3,7,3,0.2427494834270677
3245,7.6,0.27,0.29,2.5,0.059000000000000004,37.0,115.0,0.9932799999999999,3.09,0.37,9.8,5,3,0.24645438289950924
3247,7.7,0.27,0.49,3.8,0.037000000000000005,46.0,139.0,0.99116,3.04,0.38,11.6,6,3,0.1446768246434331
3248,6.4,0.25,0.37,4.5,0.039,41.0,147.0,0.9921,3.18,0.4,11.1,7,3,0.09278121887780715
3249,6.4,0.23,0.35,4.6,0.039,43.0,147.0,0.99216,3.18,0.4,11.0,7,3,0.0887302832647822
3250,6.7,0.13,0.45,4.2,0.043,52.0,131.0,0.9916200000000001,3.06,0.54,11.3,6,3,0.17333264080849006
3252,7.1,0.26,0.37,5.5,0.025,31.0,105.0,0.99082,3.06,0.33,12.6,8,3,0.06430871333063183
3253,5.3,0.3,0.16,4.2,0.028999999999999998,37.0,100.0,0.9905,3.3,0.36,11.8,8,3,0.14257169443518825
3254,7.1,0.38,0.4,2.2,0.042,54.0,201.0,0.99177,3.03,0.5,11.4,5,3,0.11832724587964666
3261,6.3,0.32,0.32,1.5,0.03,24.0,101.0,0.9892299999999999,3.21,0.42,13.0,5,3,0.368664318773811
3263,6.5,0.26,0.31,3.6,0.03,36.0,92.0,0.99026,3.22,0.62,12.6,8,3,0.2900322980386243
3264,5.9,0.24,0.12,1.4,0.035,60.0,247.0,0.9935799999999999,3.34,0.44,9.6,6,3,0.09007600995518568
3267,5.8,0.23,0.2,2.0,0.043,39.0,154.0,0.99226,3.21,0.39,10.2,6,3,0.2582334772714588
3268,7.5,0.33,0.36,2.6,0.051,26.0,126.0,0.99097,3.32,0.53,12.7,6,3,0.27012667939522345
3270,6.4,0.15,0.29,1.8,0.044000000000000004,21.0,115.0,0.99166,3.1,0.38,10.2,5,3,0.34017274563643984
3271,6.5,0.32,0.34,5.7,0.044000000000000004,27.0,91.0,0.9918399999999999,3.28,0.6,12.0,7,3,0.050492203924956056
3272,7.5,0.22,0.32,2.4,0.045,29.0,100.0,0.99135,3.08,0.6,11.3,7,3,0.3675026164058526
3274,6.1,0.22,0.31,1.4,0.039,40.0,129.0,0.99193,3.45,0.59,10.9,5,3,0.3985756570427372
2926,5.2,0.155,0.33,1.6,0.027999999999999997,13.0,59.0,0.98975,3.3,0.84,11.9,8,3,0.27721013327361627
3130,6.5,0.33,0.38,2.5,0.047,30.0,148.0,0.98964,3.17,0.43,12.7,6,3,0.23993632127066455
3128,5.0,0.24,0.21,2.2,0.039,31.0,100.0,0.99098,3.69,0.62,11.7,6,3,0.31622297369665137
2995,6.6,0.28,0.34,0.8,0.037000000000000005,42.0,119.0,0.9888,3.03,0.37,12.5,6,3,0.3950171756158323
2996,6.5,0.35,0.36,0.8,0.034,32.0,111.0,0.9894200000000001,3.11,0.5,12.1,8,3,0.37875639997872906
2997,6.9,0.25,0.33,1.2,0.035,35.0,158.0,0.99082,3.02,0.58,11.3,6,3,0.3575491916095844
2998,6.0,0.32,0.3,1.3,0.025,18.0,112.0,0.9880200000000001,3.07,0.64,13.3,7,3,0.3402973657828388
3004,6.3,0.18,0.36,1.2,0.034,26.0,111.0,0.99074,3.16,0.51,11.0,6,3,0.4169458957854261
3005,6.9,0.3,0.36,0.9,0.037000000000000005,40.0,156.0,0.9896799999999999,3.08,0.36,12.1,6,3,0.3234817262148879
3006,6.2,0.16,0.32,1.1,0.036000000000000004,74.0,184.0,0.9909600000000001,3.22,0.41,11.0,6,3,0.27536980000783956
3008,5.0,0.3,0.33,3.7,0.03,54.0,173.0,0.9887,3.36,0.3,13.0,7,3,0.0864446591435908
3010,6.7,0.25,0.31,1.35,0.061,30.5,218.0,0.9938799999999999,3.16,0.53,9.5,5,3,0.14299903721324728
2989,6.2,0.16,0.32,1.1,0.036000000000000004,74.0,184.0,0.9909600000000001,3.22,0.41,11.0,6,3,0.27536980000783956
3011,6.6,0.22,0.36,5.5,0.028999999999999998,30.0,105.0,0.99206,3.2,0.47,11.8,6,3,0.10237993549831585
3017,5.9,0.34,0.3,3.8,0.035,57.0,135.0,0.99016,3.09,0.34,12.0,6,3,0.13987677942943252
3021,6.8,0.27,0.29,4.6,0.046,6.0,88.0,0.9945799999999999,3.34,0.48,10.6,4,3,0.17816324510262918
3025,5.4,0.22,0.29,1.2,0.045,69.0,152.0,0.9917799999999999,3.76,0.63,11.0,7,3,0.326344739748483
3032,6.7,0.14,0.46,1.6,0.036000000000000004,15.0,92.0,0.99264,3.37,0.49,10.9,5,3,0.344413533033325
3035,6.0,0.24,0.33,2.5,0.026000000000000002,31.0,85.0,0.9901399999999999,3.13,0.5,11.3,7,3,0.3622082523920267
3036,6.8,0.29,0.34,3.5,0.054000000000000006,26.0,189.0,0.9948899999999999,3.42,0.58,10.4,5,3,0.06728724081920502
3038,6.5,0.23,0.45,2.1,0.027000000000000003,43.0,104.0,0.99054,3.02,0.52,11.3,6,3,0.34285648908015876
3045,5.7,0.12,0.26,5.5,0.034,21.0,99.0,0.99324,3.09,0.57,9.9,6,3,0.10952478314567939
3047,7.7,0.18,0.53,1.2,0.040999999999999995,42.0,167.0,0.9908,3.11,0.44,11.9,5,3,0.24769220451142782
3012,6.8,0.25,0.37,3.1,0.026000000000000002,29.0,93.0,0.99035,3.14,0.45,12.2,6,3,0.3206778973133366
2983,6.0,0.26,0.32,3.8,0.028999999999999998,48.0,180.0,0.99011,3.15,0.34,12.0,6,3,0.08875914449985169
2980,6.1,0.38,0.42,5.0,0.016,31.0,113.0,0.9900700000000001,3.15,0.31,12.4,7,3,0.046486026895389054
2975,8.0,0.14,0.33,1.2,0.045,71.0,162.0,0.9914,3.07,0.47,11.0,6,3,0.3086589500401391
2931,5.2,0.155,0.33,1.6,0.027999999999999997,13.0,59.0,0.98975,3.3,0.84,11.9,8,3,0.27721013327361627
2934,5.3,0.21,0.29,0.7,0.027999999999999997,11.0,66.0,0.99215,3.3,0.4,9.8,5,3,0.36942128813873804
2935,7.1,0.27,0.28,1.25,0.023,3.0,89.0,0.98993,2.95,0.3,11.4,4,3,0.3328287801743526
2936,5.2,0.17,0.27,0.7,0.03,11.0,68.0,0.99218,3.3,0.41,9.8,5,3,0.36109292065999804
2945,4.9,0.33,0.31,1.2,0.016,39.0,150.0,0.98713,3.33,0.59,14.0,8,3,0.26277983785788656
2950,6.0,0.28,0.25,1.8,0.042,8.0,108.0,0.9929,3.08,0.55,9.0,5,3,0.3520849860233041
2951,7.2,0.2,0.22,1.6,0.044000000000000004,17.0,101.0,0.99471,3.37,0.53,10.0,5,3,0.36940311010877586
2952,6.1,0.27,0.25,1.8,0.040999999999999995,9.0,109.0,0.9929,3.08,0.54,9.0,5,3,0.35898118873866774
2953,6.0,0.28,0.25,1.8,0.042,8.0,108.0,0.9929,3.08,0.55,9.0,5,3,0.3520849860233041
2954,6.4,0.29,0.3,2.9,0.036000000000000004,25.0,79.0,0.9903700000000001,3.29,0.6,12.4,7,3,0.3314961969388202
2956,8.1,0.12,0.38,0.9,0.034,36.0,86.0,0.99026,2.8,0.55,12.0,6,3,0.3636377407948672
2957,6.4,0.12,0.3,1.1,0.031,37.0,94.0,0.9898600000000001,3.01,0.56,11.7,6,3,0.37484723875909626
2958,7.2,0.2,0.22,1.6,0.044000000000000004,17.0,101.0,0.99471,3.37,0.53,10.0,5,3,0.36940311010877586
2959,7.3,0.4,0.26,5.45,0.016,26.0,90.0,0.98951,2.84,0.54,13.2,7,3,0.05784076550199368
2963,7.5,0.38,0.29,4.9,0.021,38.0,113.0,0.99026,3.08,0.48,13.0,7,3,0.07864567732298523
2964,5.8,0.19,0.24,1.3,0.044000000000000004,38.0,128.0,0.9936200000000001,3.77,0.6,10.6,5,3,0.35050062362986606
2965,5.5,0.34,0.26,2.2,0.021,31.0,119.0,0.98919,3.55,0.49,13.0,8,3,0.27881258179031104
2968,8.4,0.31,0.31,0.95,0.021,52.0,148.0,0.9903799999999999,2.93,0.32,11.5,5,3,0.27402581861786124
2969,6.7,0.2,0.3,1.4,0.025,17.0,76.0,0.9910399999999999,3.11,0.44,11.0,6,3,0.3854947004481563
2970,8.4,0.31,0.31,0.95,0.021,52.0,148.0,0.9903799999999999,2.93,0.32,11.5,5,3,0.27402581861786124
2971,7.3,0.26,0.24,1.7,0.05,10.0,112.0,0.9928600000000001,3.11,0.43,9.9,5,3,0.3438738229017876
3048,7.1,0.17,0.43,1.3,0.023,33.0,132.0,0.99067,3.11,0.56,11.7,6,3,0.3374185243302626
3050,6.2,0.255,0.24,1.7,0.039,138.5,272.0,0.9945200000000001,3.53,0.53,9.6,4,3,0.056004227165173046
3053,7.6,0.17,0.36,4.5,0.042,26.0,102.0,0.9942700000000001,3.09,0.47,9.5,5,3,0.18734354920527294
3054,5.8,0.15,0.31,5.9,0.036000000000000004,7.0,73.0,0.9915200000000001,3.2,0.43,11.9,6,3,0.10154697126454265
3097,6.6,0.78,0.5,1.5,0.045,30.0,133.0,0.9910399999999999,3.25,0.48,11.7,5,3,0.03397949464353377
3099,6.7,0.34,0.4,2.1,0.033,34.0,111.0,0.98924,2.97,0.48,12.2,7,3,0.3249532624616006
3100,6.7,0.14,0.51,4.3,0.027999999999999997,57.0,124.0,0.9917600000000001,2.91,0.54,10.7,7,3,0.1582690138012983
3103,7.0,0.25,0.45,2.3,0.045,40.0,118.0,0.99064,3.16,0.48,11.9,7,3,0.32743773247877234
3104,7.6,0.21,0.49,2.5,0.047,20.0,130.0,0.9917799999999999,3.15,0.48,11.1,5,3,0.26972997856165914
3105,7.7,0.26,0.51,2.6,0.045,26.0,159.0,0.99126,3.0,0.5,11.2,6,3,0.1996554946551053
3106,7.6,0.27,0.52,3.2,0.043,28.0,152.0,0.99129,3.02,0.53,11.4,6,3,0.169966302112233
3107,7.7,0.25,0.49,2.5,0.047,31.0,169.0,0.9925200000000001,3.07,0.57,10.6,6,3,0.19462514371246106
3110,6.7,0.24,0.46,2.2,0.033,19.0,111.0,0.99045,3.1,0.62,11.9,6,3,0.32788483657164585
3111,6.5,0.23,0.39,1.9,0.036000000000000004,41.0,98.0,0.99,3.19,0.43,11.9,7,3,0.3937225394491637
3112,7.6,0.23,0.34,1.6,0.043,24.0,129.0,0.99305,3.12,0.7,10.4,5,3,0.3427403826009086
3114,6.3,0.17,0.32,4.2,0.04,37.0,117.0,0.99182,3.24,0.43,11.3,6,3,0.21547330171181925
